date_sold,suburb,price,hedonic_price,hedonic_residual,hedonic_residual_pct,investment_score
2009-04-09,CASTLECRAG,1467000.0,1499000.0,-32000.0,-2.1347565043362238,40
2004-12-24,CASTLE COVE,1950000.0,1988036.410923277,-38036.41092327703,-1.9132653061224512,40
2009-04-20,ROSEVILLE,1299900.0,1336332.1748878923,-36432.174887892324,-2.7262813522355467,40
2004-12-10,WILLOUGHBY,938000.0,948422.2222222221,-10422.222222222132,-1.0989010989010894,40
2009-05-02,WILLOUGHBY,990000.0,1021025.641025641,-31025.641025641,-3.038674033149169,40
2004-11-29,WILLOUGHBY,850000.0,876763.8483965015,-26763.848396501504,-3.0525720746184337,40
2009-05-25,ROSEVILLE,1400000.0,1467375.0,-67375.0,-4.591532498509243,40
2004-11-27,CASTLE COVE,1565000.0,1567553.017944535,-2553.0179445350077,-0.16286644951139648,40
2009-06-06,NORTHBRIDGE,582000.0,611521.7391304348,-29521.739130434813,-4.827586206896557,40
2004-11-05,CASTLE COVE,1800000.0,1848317.107093185,-48317.10709318495,-2.6141135039956644,40
2004-10-29,WILLOUGHBY,900000.0,940344.8275862068,-40344.82758620684,-4.290429042904285,40
2009-07-20,WILLOUGHBY,1420000.0,1439142.156862745,-19142.15686274506,-1.3301088270858499,40
2009-08-04,NORTH WILLOUGHBY,1550000.0,1586533.2594235032,-36533.25942350319,-2.3027099625240908,40
2010-03-26,WILLOUGHBY,1445000.0,1471953.3678756477,-26953.36787564773,-1.8311291963377458,40
2010-03-30,ROSEVILLE,1050000.0,1054185.351270553,-4185.351270552957,-0.3970223325061934,40
2011-09-05,ROSEVILLE,535000.0,550136.827458256,-15136.82745825604,-2.751465944970683,40
2011-04-28,CASTLE COVE,2446000.0,2463884.0671190363,-17884.067119036335,-0.7258485639686679,40
2010-12-17,MIDDLE COVE,1360000.0,1386827.0042194093,-26827.00421940931,-1.9344160546188083,40
2003-10-11,WILLOUGHBY EAST,739000.0,768377.6559287183,-29377.655928718275,-3.823335530652601,40
2003-10-03,WILLOUGHBY EAST,900000.0,944500.0,-44500.0,-4.71148755955532,40
2003-09-23,CASTLECRAG,1355000.0,1425000.0,-70000.0,-4.912280701754386,40
2011-02-22,ROSEVILLE,1570000.0,1614225.352112676,-44225.35211267602,-2.739726027397258,40
2003-09-20,ROSEVILLE CHASE,928000.0,939500.0,-11500.0,-1.2240553485896752,40
2011-02-25,WILLOUGHBY,875000.0,918769.2816218598,-43769.28162185976,-4.763903462749203,40
2011-03-12,NORTH WILLOUGHBY,1410000.0,1465731.2252964426,-55731.22529644263,-3.8022813688212893,40
2011-04-29,ROSEVILLE,570000.0,584235.7642357643,-14235.764235764276,-2.4366471734892854,40
2010-03-31,NORTHBRIDGE,3350000.0,3405000.0,-55000.0,-1.6152716593245229,40
2003-08-28,CASTLECRAG,1550000.0,1582348.2988425114,-32348.298842511373,-2.044322281394948,40
2003-08-15,ROSEVILLE,1830000.0,1915000.0,-85000.0,-4.43864229765013,40
2003-08-12,CASTLE COVE,1300000.0,1320824.3340532756,-20824.33405327564,-1.5766164747564144,40
2011-06-22,ROSEVILLE,2860000.0,2970605.4054054054,-110605.40540540544,-3.723328759994324,40
2011-08-05,ROSEVILLE,485000.0,504109.767765504,-19109.767765504017,-3.7907949790794926,40
2011-08-11,ROSEVILLE,305000.0,317017.48282160563,-12017.482821605634,-3.7907949790794975,40
2011-08-11,ROSEVILLE,525000.0,550328.947368421,-25328.94736842101,-4.602510460251039,40
2011-08-16,ROSEVILLE,539000.0,554925.0,-15925.0,-2.869757174392936,40
2003-10-24,ROSEVILLE,1635000.0,1638193.359375,-3193.359375,-0.1949317738791423,40
2010-11-29,ROSEVILLE,1320000.0,1329000.0,-9000.0,-0.6772009029345373,40
2010-11-27,MIDDLE COVE,1425000.0,1495142.4870466322,-70142.48704663222,-4.691358024691364,40
2010-11-12,ROSEVILLE,1240000.0,1290745.9593866556,-50745.959386655595,-3.931521847317606,40
2004-04-17,ROSEVILLE CHASE,1032000.0,1032784.7908745247,-784.7908745247405,-0.07598784194529123,40
2010-04-01,ROSEVILLE,1255000.0,1264692.326856004,-9692.326856004074,-0.7663782447466077,40
2004-04-04,WILLOUGHBY,790000.0,813722.3796033994,-23722.37960339943,-2.915291529152915,40
2004-04-03,ROSEVILLE,1580000.0,1660978.8053949904,-80978.80539499037,-4.875366568914957,40
2004-04-02,ROSEVILLE CHASE,980000.0,981228.0701754387,-1228.0701754386537,-0.125156445556952,40
2004-03-15,WILLOUGHBY,365000.0,378484.076433121,-13484.076433120994,-3.562653562653556,40
2010-05-25,WILLOUGHBY,1100000.0,1143421.0526315789,-43421.052631578874,-3.797468354430374,40
2010-06-09,WILLOUGHBY,447000.0,454873.29545454547,-7873.29545454547,-1.7308766052484679,40
2010-06-26,WILLOUGHBY,1166000.0,1187500.0,-21500.0,-1.8105263157894735,40
2004-02-04,WILLOUGHBY EAST,1080000.0,1082454.5454545454,-2454.545454545412,-0.22675736961450857,40
2010-08-20,ROSEVILLE,1200000.0,1261153.8461538462,-61153.84615384624,-4.849039341262587,40
2003-12-09,WILLOUHBY,577500.0,607687.5,-30187.5,-4.967602591792657,40
2010-09-10,ROSEVILLE,930000.0,939282.5951341236,-9282.595134123578,-0.9882643607164979,40
2010-09-16,WILLOUGHBY,580000.0,580870.8708708709,-870.8708708708873,-0.14992503748126218,40
2010-09-25,NORTH WILLOUGHBY,1360000.0,1387890.625,-27890.625,-2.0095693779904304,40
2010-09-29,ROSEVILLE CHASE,1420000.0,1463715.498938429,-43715.49893842894,-2.9866117404737427,40
2010-10-25,NORTHBRIDGE,2950000.0,2992753.6231884058,-42753.62318840576,-1.4285714285714275,40
2009-03-08,NORTHBRIDGE,2800000.0,2898170.731707317,-98170.73170731682,-3.3873343151693582,40
2005-02-04,NORTHBRIDGE,800000.0,811794.8717948718,-11794.871794871753,-1.4529374605179988,40
2005-02-16,ROSEVILLE,1500000.0,1548942.598187311,-48942.59818731109,-3.1597425394967757,40
2007-04-28,CASTLE COVE,1075000.0,1076181.3186813185,-1181.3186813185457,-0.10976948408341221,40
2006-04-08,NORTH WILLOUGHBY,1010000.0,1026294.6666666666,-16294.666666666628,-1.58771814722477,40
2007-03-30,CASTLE COVE,1130000.0,1189250.936329588,-59250.93632958806,-4.982206405693954,40
2007-04-13,ROSEVILLE,525000.0,536468.4466019417,-11468.446601941716,-2.137767220902607,40
2006-03-27,ROSEVILLE CHASE,930000.0,975777.2020725389,-45777.2020725389,-4.691358024691362,40
2006-03-27,ROSEVILLE CHASE,870000.0,903290.8163265307,-33290.81632653065,-3.6855036855036896,40
2006-03-22,ROSEVILLE CHASE,1900000.0,1961904.761904762,-61904.761904761894,-3.155339805825242,40
2006-03-16,NORTH WILLOUGHBY,842500.0,879227.2126816381,-36727.21268163808,-4.177215189873421,40
2007-04-20,WILLOUGHBY,810000.0,811468.7216681777,-1468.72166817775,-0.18099547511312866,40
2007-05-03,NORTH WILLOUGHBY,876000.0,897900.0,-21900.0,-2.4390243902439024,40
2009-02-05,WILLOUGHBY,490000.0,501021.19958634954,-11021.19958634954,-2.199747155499369,40
2007-05-24,WILLOUGHBY,1370000.0,1381567.2823218997,-11567.282321899664,-0.8372579801151179,40
2007-05-26,WILLOUGHBY,917000.0,963476.6514806378,-46476.65148063784,-4.8238482384823875,40
2006-01-19,ROSEVILLE,448000.0,454012.6315789474,-6012.631578947417,-1.32433134250845,40
2006-01-09,NORTHBRIDGE,385000.0,399807.6923076923,-14807.692307692312,-3.703703703703705,40
2005-12-07,WILLOUGHBY EAST,970000.0,974619.0476190477,-4619.047619047691,-0.47393364928910686,40
2005-11-30,ROSEVILLE,402000.0,407501.05263157893,-5501.052631578932,-1.3499480789200378,40
2007-08-10,NORTHBRIDGE,3500000.0,3623348.0176211456,-123348.01762114558,-3.404255319148942,40
2007-08-20,ROSEVILLE CHASE,1010000.0,1012487.684729064,-2487.684729064,-0.2457002457002418,40
2007-03-22,ROSEVILLE,1120000.0,1132500.0,-12500.0,-1.1037527593818985,40
2006-05-10,ROSEVILLE CHASE,1190000.0,1223392.8571428573,-33392.857142857276,-2.7295285359801595,40
2007-02-20,ROSEVILLE,1110000.0,1122500.0,-12500.0,-1.1135857461024499,40
2007-02-16,ROSEVILLE,585000.0,588078.947368421,-3078.9473684210097,-0.5235602094240766,40
2006-10-19,ROSEVILLE,485000.0,491381.5789473684,-6381.578947368427,-1.2987012987013,40
2006-08-31,NORTH WILLOUGHBY,1320000.0,1377542.9326287978,-57542.93262879783,-4.177215189873414,40
2006-08-29,ROSEVILLE CHASE,1138000.0,1155112.7819548873,-17112.781954887323,-1.4814814814814903,40
2006-08-21,WILLOUGHBY,115000.0,120152.1017699115,-5152.101769911504,-4.28798305982001,40
2006-11-10,WILLOUGHBY,785000.0,812752.5252525252,-27752.52525252523,-3.414634146341461,40
2006-08-16,NORTHBRIDGE,785000.0,796893.9393939395,-11893.93939393945,-1.4925373134328428,40
2006-11-10,CASTLECRAG,1100000.0,1131484.794275492,-31484.794275491964,-2.782608695652175,40
2006-11-23,ROSEVILLE,2125000.0,2182089.552238806,-57089.55223880615,-2.61627906976745,40
2006-12-06,CASTLE COVE,1305000.0,1330020.6766917293,-25020.676691729343,-1.8812246403541142,40
2006-12-09,NORTH WILLOUGHBY,1235000.0,1250000.0,-15000.0,-1.2,40
2006-12-09,CASTLECRAG,1400000.0,1410000.0,-10000.0,-0.7092198581560284,40
2007-01-19,CASTLECRAG,2920000.0,2998214.2857142854,-78214.28571428545,-2.608695652173904,40
2007-01-31,WILLOUGHBY,870000.0,893651.497005988,-23651.49700598803,-2.6466130348606747,40
2006-06-22,ROSEVILLE CHASE,895000.0,926276.8817204301,-31276.8817204301,-3.3766233766233755,40
2006-06-03,CASTLECRAG,1126000.0,1174793.3333333333,-48793.333333333256,-4.153354632587853,40
2006-06-01,ROSEVILLE,2000000.0,2004464.2857142857,-4464.285714285681,-0.22271714922048833,40
2006-05-24,NORTHBRIDGE,1455000.0,1482500.0,-27500.0,-1.854974704890388,40
2005-11-18,WILLOUGHBY EAST,690000.0,715957.5923392613,-25957.59233926132,-3.6255767963085077,40
2007-08-23,ROSEVILLE,470000.0,472823.92894461856,-2823.9289446185576,-0.5972474681900717,40
2007-10-02,NORTH WILLOUGHBY,510000.0,519500.0,-9500.0,-1.8286814244465832,40
2008-02-22,NORTH WILLOUGHBY,1500000.0,1503000.0,-3000.0,-0.19960079840319359,40
2008-05-01,CASTLECRAG,3060000.0,3193666.146645866,-133666.14664586587,-4.185351270553065,40
2008-05-28,CASTLE COVE,1010000.0,1053501.872659176,-43501.87265917589,-4.129263913824045,40
2008-06-03,ROSEVILLE CHASE,1550000.0,1583549.7835497838,-33549.78354978375,-2.1186440677966227,40
2008-06-06,ROSEVILLE,405000.0,407433.3855799373,-2433.3855799373123,-0.5972474681900825,40
2008-06-12,NORTH WILLOUGHBY,508000.0,518479.3713163065,-10479.371316306526,-2.0211742059672844,40
2008-06-18,NORTHBRIDGE,1350000.0,1372924.5283018867,-22924.52830188675,-1.6697588126159524,40
2008-06-27,WILLOUGHBY,463000.0,464187.1794871795,-1187.1794871794991,-0.2557544757033274,40
2005-04-22,WILLOUGHBY,806000.0,820409.7303634232,-14409.730363423238,-1.7564065649294587,40
2008-08-20,CASTLECRAG,1100000.0,1152166.4960764244,-52166.49607642437,-4.527687296416934,40
2005-04-04,CASTLECRAG,1230000.0,1286662.9213483147,-56662.92134831473,-4.4038668098818565,40
2008-09-26,CASTLECRAG,1577000.0,1600459.5041322315,-23459.504132231465,-1.4657980456026094,40
2008-10-01,CASTLECRAG,1750000.0,1808528.4280936455,-58528.42809364549,-3.2362459546925573,40
2005-03-23,MIDDLE COVE,865000.0,905088.1201044386,-40088.120104438625,-4.42919525888958,40
2008-10-10,WILLOUGHBY,960000.0,973000.0,-13000.0,-1.3360739979445015,40
2005-03-21,CASTLECRAG,2300000.0,2417500.0,-117500.0,-4.860392967942089,40
2005-03-11,ROSEVILLE,1535000.0,1561191.5260736195,-26191.52607361949,-1.6776625824693594,40
2005-03-03,WILLOUGHBY EAST,1926000.0,1932626.1467889908,-6626.146788990824,-0.34285714285714275,40
2005-06-09,NORTHBRIDGE,1030000.0,1040016.5137614679,-10016.513761467882,-0.9631110303470827,40
2005-06-22,ROSEVILLE,1000000.0,1016666.6666666666,-16666.666666666628,-1.6393442622950782,40
2007-10-06,NORTHBRIDGE,585000.0,603243.2432432433,-18243.243243243312,-3.024193548387108,40
2008-01-22,WILLOUGHBY,525000.0,537833.3333333334,-12833.333333333372,-2.386117136659443,40
2005-10-07,ROSEVILLE CHASE,1660000.0,1720866.6666666667,-60866.666666666744,-3.536977491961419,40
2007-10-18,WILLOUGHBY,735000.0,744682.6347305389,-9682.634730538935,-1.300236406619387,40
2005-09-24,ROSEVILLE,2528000.0,2624406.779661017,-96406.779661017,-3.673469387755104,40
2007-11-08,NORTHBRIDGE,1915000.0,1916250.0,-1250.0,-0.06523157208088715,40
2007-11-12,ROSEVILLE,530000.0,541577.6699029126,-11577.669902912574,-2.1377672209026044,40
2005-08-27,NORTHBRIDGE,1950000.0,2013936.9991326975,-63936.99913269747,-3.1747268737915815,40
2005-08-26,NORTH WILLOUGHBY,785000.0,813783.3333333334,-28783.333333333372,-3.53697749196142,40
2005-08-25,WILLOUGHBY,720000.0,747799.2277992278,-27799.22779922781,-3.7174721189591096,40
2007-11-14,WILLOUGHBY,1200000.0,1251428.5714285716,-51428.571428571595,-4.109589041095903,40
2007-11-30,ROSEVILLE,1100000.0,1116061.9469026548,-16061.946902654832,-1.4391626689925832,40
2005-08-12,ROSEVILLE,980000.0,1007222.2222222221,-27222.22222222213,-2.7027027027026937,40
2005-08-05,CASTLE COVE,1380000.0,1381153.2033426184,-1153.2033426184207,-0.08349568605622307,40
2007-12-07,WILLOUGHBY,890000.0,912500.0,-22500.0,-2.4657534246575343,40
2007-12-13,WILLOUGHBY,607000.0,628317.2619047619,-21317.261904761894,-3.392754456584242,40
2007-12-20,WILLOUGHBY,505000.0,524377.9069767442,-19377.906976744183,-3.695408734602463,40
2007-12-21,WILLOUGHBY,460000.0,474375.0,-14375.0,-3.0303030303030303,40
2005-06-30,WILLOUGHBY EAST,450000.0,468750.0,-18750.0,-4.0,40
2003-06-13,CASTLECRAG,1400000.0,1410000.0,-10000.0,-0.7092198581560284,40
2006-09-29,ROSEVILLE,1550000.0,1623028.8461538462,-73028.84615384624,-4.4995408631772325,40
2003-05-23,ROSEVILLE,490000.0,492578.947368421,-2578.9473684210097,-0.5235602094240751,40
2003-03-29,NORTHBRIDGE,1275000.0,1290500.0,-15500.0,-1.2010848508330105,40
2003-02-13,ROSEVILLE,1234000.0,1290000.0,-56000.0,-4.341085271317829,40
2003-03-28,WILLOUGHBY,800000.0,813750.0,-13750.0,-1.6897081413210446,40
2011-09-21,WILLOUGHBY EAST,1100000.0,1151709.4017094017,-51709.40170940175,-4.48979591836735,40
2012-01-18,NORTHBRIDGE,641000.0,668222.8546409807,-27222.854640980717,-4.073918521629564,40
2003-03-25,NORTHBRIDGE,1131000.0,1162500.0,-31500.0,-2.7096774193548385,40
2011-12-23,ROSEVILLE CHASE,1780000.0,1810828.8659793814,-30828.86597938137,-1.7024726388325861,40
2012-03-06,ROSEVILLE,539000.0,556625.0,-17625.0,-3.166404671008309,40
2011-12-03,WILLOUGHBY,1320000.0,1342303.448275862,-22303.44827586203,-1.6615801966768367,40
2002-12-27,WILLOUGHBY,665000.0,684000.0,-19000.0,-2.7777777777777777,40
2012-02-27,ROSEVILLE,1180000.0,1197500.0,-17500.0,-1.4613778705636742,40
2012-03-12,ROSEVILLE,610000.0,617745.6286427977,-7745.628642797703,-1.253854059609461,40
2003-05-17,WILLOUGHBY,745000.0,750000.0,-5000.0,-0.6666666666666667,40
2011-11-28,WILLOUGHBY,635000.0,649255.1020408163,-14255.102040816331,-2.1956087824351305,40
2012-01-23,NORTHBRIDGE,790000.0,803126.8882175226,-13126.888217522646,-1.6344725111441292,40
2011-12-30,ROSEVILLE,1500.0,1544.318181818182,-44.31818181818198,-2.8697571743929466,40
2012-01-16,ROSEVILLE,283000.0,292253.94248608535,-9253.942486085347,-3.1664046710083102,40
2012-03-10,CASTLECRAG,1725000.0,1755087.2093023255,-30087.2093023255,-1.71428571428571,40
2011-09-23,ROSEVILLE,1110000.0,1118577.2727272727,-8577.272727272706,-0.7668019846639584,40
2003-05-21,ROSEVILLE CHASE,1025000.0,1049621.409921671,-24621.40992167103,-2.345741968383479,40
2011-09-09,CASTLECRAG,1560500.0,1622584.4086021506,-62084.40860215062,-3.82626680455016,40
2011-12-17,ROSEVILLE,580000.0,599665.2360515022,-19665.236051502172,-3.279369032793694,40
2011-12-09,WILLOUGHBY,555000.0,565882.3529411765,-10882.352941176505,-1.9230769230769291,40
2011-10-29,ROSEVILLE,1380000.0,1386454.8387096776,-6454.83870967757,-0.4655642960346873,40
2014-02-17,ROSEVILLE,650000.0,630500.0000000001,19499.999999999884,3.09278350515462,20
2014-03-07,ROSEVILLE,775000.0,768295.8477508652,6704.152249134844,0.872600349040126,20
2009-06-13,WILLOUGHBY,1450000.0,1402855.1912568305,47144.80874316953,3.3606325896639464,20
2007-10-18,ROSEVILLE,1295000.0,1274595.588235294,20404.41176470602,1.6008537886873109,20
2020-12-12,WILLOUGHBY,2230000.0,2159206.3492063493,70793.65079365065,3.2786885245901574,20
2021-02-19,ROSEVILLE CHASE,3400000.0,3333947.8162223483,66052.18377765175,1.9812002892263203,20
2014-02-21,ROSEVILLE,705000.0,690230.4469273742,14769.553072625771,2.1398002853067153,20
2005-10-05,ROSEVILLE,710000.0,685517.2413793103,24482.75862068974,3.5714285714285845,20
2014-03-13,ROSEVILLE,1195000.0,1172288.0116959065,22711.98830409348,1.9374068554396346,20
2014-03-13,ROSEVILLE,900000.0,879069.7674418605,20930.232558139483,2.3809523809523747,20
2014-02-14,ROSEVILLE,920000.0,879380.1169590644,40619.883040935616,4.619149587029666,20
2014-02-14,ROSEVILLE,850000.0,824500.0000000001,25499.999999999884,3.0927835051546246,20
2014-02-13,ROSEVILLE,760000.0,753425.6055363322,6574.3944636677625,0.872600349040132,20
2014-02-20,ROSEVILLE,650000.0,644386.5396069088,5613.460393091198,0.8711324722138893,20
2004-11-09,MIDDLE COVE,1050000.0,1034281.4371257485,15718.562874251511,1.5197568389057765,20
2014-02-24,ROSEVILLE,900000.0,892500.0,7500.0,0.8403361344537815,20
2005-10-21,WILLOUGHBY,250000.0,247058.82352941178,2941.1764705882233,1.1904761904761856,20
2018-05-01,WILLOUGHBY,891000.0,863372.0930232558,27627.906976744183,3.1999999999999993,20
2004-10-28,NORTHBRIDGE,995000.0,970000.0000000001,24999.999999999884,2.5773195876288537,20
2004-10-21,NORTHBRIDGE,1150000.0,1140000.0,10000.0,0.8771929824561403,20
2005-10-21,WILLOUGHBY,900000.0,876500.0,23500.0,2.6811180832857957,20
2004-10-30,WILLOUGHBY,1192000.0,1183354.4877606528,8645.512239347212,0.7305936073059341,20
2007-10-12,NORTH WILLOUGHBY,1303000.0,1272520.4678362573,30479.532163742697,2.395209580838324,20
2014-03-06,ROSEVILLE,895000.0,887270.696843359,7729.303156640963,0.87113247221389,20
2004-11-18,ROSEVILLE,482000.0,477500.0,4500.0,0.9424083769633508,20
2014-03-06,ROSEVILLE,890000.0,866318.7134502924,23681.286549707642,2.733553619705622,20
2014-03-06,ROSEVILLE,650000.0,642352.9411764706,7647.058823529398,1.1904761904761882,20
2014-03-06,ROSEVILLE,910000.0,885786.5497076024,24213.45029239764,2.733553619705615,20
2014-03-06,ROSEVILLE,680000.0,672000.0,8000.0,1.1904761904761905,20
2014-03-06,ROSEVILLE,904000.0,896466.6666666667,7533.333333333256,0.8403361344537728,20
2009-06-15,ROSEVILLE,775000.0,756467.3913043478,18532.60869565222,2.449888641425396,20
2005-10-14,NORTH WILLOUGHBY,1432500.0,1419151.5448749387,13348.45512506133,0.9405940594059423,20
2014-03-06,ROSEVILLE,940000.0,928941.1764705883,11058.82352941169,1.1904761904761822,20
2003-06-02,NORTHBRIDGE,990000.0,976500.0,13500.0,1.3824884792626728,20
2004-11-19,ROSEVILLE,900000.0,898666.6666666666,1333.3333333333721,0.1483679525222595,20
2004-11-22,NORTH WILLOUGHBY,570000.0,562477.5044991003,7522.495500899735,1.3373860182370667,20
2016-03-19,ROSEVILLE,2067000.0,2030056.836151079,36943.16384892096,1.8198093369131467,20
2020-07-17,WILLOUGHBY,3825000.0,3825000.0,0.0,0.0,20
2014-03-31,NORTH WILLOUGHBY,1650000.0,1577812.5,72187.5,4.57516339869281,20
2016-03-19,ROSEVILLE,1178000.0,1177068.7747035574,931.2252964426298,0.07911392405062798,20
2014-04-03,ROSEVILLE,905000.0,882348.661233993,22651.338766006986,2.5671641791044775,20
2009-04-17,NORTHBRIDGE,2705000.0,2657184.343434343,47815.656565656886,1.7994858611825315,20
2004-12-23,NORTH WILLOUGHBY,1210000.0,1176767.6056338027,33232.39436619729,2.82404055032586,20
2014-04-07,NORTH WILLOUGHBY,1775000.0,1697343.75,77656.25,4.57516339869281,20
2023-06-28,ROSEVILLE,1100000.0,1094835.6807511738,5164.319248826243,0.47169811320754274,20
2011-12-08,ROSEVILLE,530000.0,526513.1578947369,3486.8421052631456,0.6622516556291367,20
2014-04-14,ROSEVILLE,870000.0,848996.5095986038,21003.49040139618,2.473919523099853,20
2007-11-03,WILLOUGHBY,1380000.0,1314905.6603773583,65094.33962264168,4.950495049504964,20
2009-03-28,WILLOUGHBY,430000.0,426065.3594771242,3934.640522875823,0.923482849604223,20
2005-09-08,ROSEVILLE,485000.0,484496.887966805,503.1120331949787,0.1038421599169176,20
2012-05-18,NORTHBRIDGE,930000.0,910433.9250493096,19566.07495069038,2.14909335124245,20
2009-03-19,CASTLE COVE,1210000.0,1172261.208576998,37738.791423002025,3.21931589537224,20
2012-05-18,NORTH WILLOUGHBY,1750000.0,1720170.4545454546,29829.545454545412,1.734104046242772,20
2009-03-09,WILLOUGHBY,530000.0,529451.9131334024,548.086866597645,0.10351966873704493,20
2009-03-07,NORTH WILLOUGHBY,167600.0,162533.02325581395,5066.976744186046,3.1175059952038366,20
2014-03-28,ROSEVILLE,920000.0,894698.6541837332,25301.34581626684,2.8279181708784615,20
2014-03-28,ROSEVILLE,650000.0,630500.0000000001,19499.999999999884,3.09278350515462,20
2014-03-28,ROSEVILLE,650000.0,632124.0491515506,17875.95084844937,2.8279181708784575,20
2014-03-19,ROSEVILLE,870000.0,848502.9069767442,21497.093023255817,2.5335320417287632,20
2011-12-02,ROSEVILLE,998000.0,980429.5774647887,17570.422535211314,1.7921146953405065,20
2009-06-01,ROSEVILLE,601000.0,599754.4041450778,1245.5958549221978,0.20768431983383884,20
2004-10-14,ROSEVILLE,387000.0,384500.0,2500.0,0.6501950585175552,20
2009-05-26,ROSEVILLE,1762500.0,1712852.1126760566,49647.88732394343,2.8985507246376674,20
2023-06-23,ROSEVILLE,1450000.0,1441409.952606635,8590.047393365065,0.5959475566150274,20
2018-05-18,NORTHBRIDGE,3100000.0,3023017.8173719374,76982.18262806255,2.546534201210467,20
2014-03-19,ROSEVILLE,910000.0,887514.5348837209,22485.465116279083,2.5335320417287646,20
2014-03-19,ROSEVILLE,859000.0,839023.2558139536,19976.744186046417,2.3809523809523694,20
2011-12-05,ROSEVILLE,600000.0,592031.2500000001,7968.749999999884,1.3460015835312549,20
2014-03-28,ROSEVILLE,910000.0,887223.5157159488,22776.48428405123,2.5671641791044784,20
2009-04-28,NORTHBRIDGE,825000.0,799043.3673469388,25956.632653061184,3.2484635645302844,20
2004-12-07,WILLOUGHBY,850000.0,826500.0000000001,23499.999999999884,2.843315184512992,20
2014-03-27,WILLOUGHBY,934000.0,891185.379644588,42814.620355412015,4.804232804232812,20
2009-04-24,ROSEVILLE CHASE,1570000.0,1519081.081081081,50918.91891891905,3.3519553072625787,20
2014-03-28,ROSEVILLE,650000.0,634883.7209302327,15116.279069767334,2.3809523809523636,20
2014-03-28,ROSEVILLE,840000.0,819720.7678883071,20279.232111692894,2.473919523099857,20
2014-03-28,ROSEVILLE,849000.0,827750.2910360885,21249.708963911515,2.567164179104476,20
2014-03-28,ROSEVILLE,690000.0,677282.0362785255,12717.963721474516,1.8777943368107257,20
2014-02-13,CASTLECRAG,1629819.0,1574958.3323983168,54860.66760168318,3.483309143686512,20
2014-02-04,ROSEVILLE,860000.0,835000.0000000001,24999.999999999884,2.99401197604789,20
2007-09-25,WILLOUGHBY,1110000.0,1075312.5,34687.5,3.225806451612903,20
2004-07-19,CASTLE COVE,1150000.0,1139912.2807017544,10087.719298245618,0.8849557522123898,20
2004-07-21,MIDDLE COVE,830000.0,805724.233983287,24275.766016712994,3.0129124820659845,20
2012-05-10,WILLOUGHBY,677000.0,667561.0576923077,9438.942307692254,1.4139444173573785,20
2013-11-06,NORTH WILLOUGHBY,1235000.0,1180968.75,54031.25,4.57516339869281,20
2016-08-04,WILLOUGHBY EAST,2200000.0,2190086.6551126516,9913.344887348358,0.45264623955431776,20
2009-10-17,CASTLECRAG,1840000.0,1800950.269242952,39049.73075704789,2.1682847896440163,20
2016-08-01,WILLOUGHBY,868000.0,865908.4337349398,2091.566265060217,0.241545893719804,20
2016-08-01,WILLOUGHBY,1918000.0,1913378.313253012,4621.68674698798,0.24154589371980822,20
2013-11-08,ROSEVILLE,735000.0,732447.9166666667,2552.0833333332557,0.3484320557491183,20
2013-11-08,ROSEVILLE,725000.0,718728.3737024223,6271.62629757775,0.8726003490401248,20
2021-05-28,NORTH WILLOUGHBY,6250000.0,6220238.095238096,29761.90476190392,0.47846889952151744,20
2013-11-09,WILLOUGHBY,1390000.0,1356514.9892933618,33485.01070663822,2.4684585847504192,20
2021-05-28,NORTH WILLOUGHBY,6250000.0,5996621.621621622,253378.37837837823,4.225352112676053,20
2013-11-12,ROSEVILLE,1300000.0,1288602.9411764708,11397.058823529165,0.8844507845934187,20
2013-11-13,ROSEVILLE,790000.0,782189.2655367231,7810.734463276924,0.9985734664764734,20
2007-06-29,WILLOUGHBY,875000.0,868859.649122807,6140.350877193036,0.706713780918734,20
2008-02-27,ROSEVILLE CHASE,1080000.0,1058719.21182266,21280.78817734006,2.0100502512562968,20
2013-11-18,ROSEVILLE,1250000.0,1237641.242937853,12358.757062146906,0.9985734664764634,20
2009-10-08,WILLOUGHBY,425000.0,419278.8461538462,5721.153846153815,1.3645224171539885,20
2021-04-30,ROSEVILLE,980000.0,951544.7154471545,28455.284552845522,2.9904306220095687,20
2009-10-21,ROSEVILLE,1200500.0,1167152.777777778,33347.222222222015,2.857142857142839,20
2006-01-24,CASTLECRAG,955000.0,947172.131147541,7827.868852459011,0.8264462809917349,20
2013-11-23,NORTHBRIDGE,1810000.0,1767154.2915531334,42845.7084468666,2.4245595674167166,20
2009-10-22,ROSEVILLE CHASE,1000000.0,980958.0552907533,19041.944709246745,1.941157892179474,20
2021-07-01,CASTLE COVE,9880000.0,9493833.142857144,386166.85714285634,4.067554709800182,20
2013-10-04,ROSEVILLE,775000.0,770963.5416666667,4036.4583333332557,0.5235602094240737,20
2013-10-04,ROSEVILLE,720000.0,717500.0,2500.0,0.34843205574912894,20
2007-05-22,ROSEVILLE,565000.0,559725.1037344398,5274.896265560179,0.9424083769633532,20
2021-06-26,WILLOUGHBY,3110000.0,3072680.0,37320.0,1.214574898785425,20
2013-10-08,ROSEVILLE,883000.0,880256.2146892656,2743.7853107344126,0.3117030320203966,20
2023-05-17,NORTHBRIDGE,1126250.0,1120027.6243093922,6222.37569060782,0.5555555555555632,20
2016-09-01,WILLOUGHBY,1469000.0,1461937.5,7062.5,0.4830917874396135,20
